-6 7 2 2 -1.284839353473111e-6 -1.6147994508745961e-6
-6 8 1 1 1.130540774483473e-6 -1.6352134395714118e-6
-6 8 1 2 1.3848711947728436e-6 -6.345622441503389e-8
-6 8 2 1 1.1654175916125398e-6 -1.8812592494228028e-7
-6 8 2 2 -1.272897137634683e-6 -1.89018378823707e-6
-6 9 1 1 5.708774677561596e-7 -1.1847160466245763e-6
-6 9 1 2 1.207502807073745e-7 -4.16044514011309e-8
-6 9 2 1 3.1413311936258294e-7 -1.6682960654042914e-7
-6 9 2 2 -8.084713495033655e-7 -1.5359909296006715e-6
-6 10 1 1 1.0164203225787914e-7 -6.963971484907245e-7
-6 10 1 2 -2.733261777110354e-7 -2.3609311008449855e-8
-6 10 2 2 -3.959784349093977e-7 -9.54696283890285e-7
-5 -5 1 1 6.243708933203725e-10 -8.530764940371013e-7
-5 -5 1 2 -2.8123424779391613e-7 -3.203228377201829e-8
-5 -5 2 1 -3.387385085779415e-7 2.4311955650796386e-8
-5 -5 2 2 -5.507498081074334e-10 -1.027837714389444e-6
-5 -4 1 1 -1.6979447702886728e-7 -1.5612853007833166e-6
-5 -4 1 2 -3.825616063248721e-7 -9.06766832301747e-9
-5 -4 2 1 -2.686174415142099e-7 5.2057520097204556e-8
-5 -4 2 2 2.544064865014147e-7 -1.951917196848408e-6
-5 -3 1 1 -8.56680446025356e-7 -2.589151666555567e-6
-5 -3 1 2 6.780246884599327e-8 2.4228134419733492e-9
-5 -3 2 1 4.0358183057448997e-7 8.365636450920864e-8
-5 -3 2 2 9.429070422709218e-7 -2.9812860761111303e-6
-5 -2 1 1 -2.008144969050456e-6 -3.5170036251471223e-6
-5 -2 1 2 2.063481984949105e-6 1.1768121671614242e-8
-5 -2 2 1 2.1434600061758664e-6 1.1353192005308039e-7
-5 -2 2 2 2.0634331987957963e-6 -3.8107811719909676e-6
-5 -1 1 1 -2.4978339600548483e-6 -3.2549643581601196e-6
-5 -1 1 2 7.150730683478642e-6 4.500192222223728e-9
-5 -1 2 1 5.09561551499771e-6 1.1359915288401563e-7
-5 -1 2 2 2.519676364941055e-6 -3.407613868732316e-6
-5 0 1 1 -1.3616272760348037e-9 -4.729287040592428e-10
-5 0 1 2 0.000015325938227580195 5.981964293116422e-9
-5 0 2 1 7.845281204545411e-6 7.196184081066979e-8
-5 0 2 2 1.3583895776318492e-9 -5.247657571714565e-10
-5 1 1 1 5.000236505455583e-6 7.1271265276906e-6
-5 1 1 2 0.00001779703477645719 3.521209902886355e-8
-5 1 2 1 7.120652440894495e-6 1.2410951755744923e-8
-5 1 2 2 -5.007530041561091e-6 7.342558314710993e-6
-5 2 1 1 3.8749554854063034e-6 0.000014586865705298896
-5 2 1 2 4.806670179429077e-6 2.8309328860489936e-8
-5 2 2 1 3.0123839511342057e-6 4.656622270250645e-9
-5 2 2 2 -3.878693038091562e-6 0.000014894387587184219
-5 3 1 1 -3.8749554854135456e-6 0.000014586865705298716
-5 3 1 2 4.806633416768563e-6 -3.496908028977055e-8
-5 3 2 1 3.0123883211317937e-6 -4.946249077177936e-10
-5 3 2 2 3.878693038086207e-6 0.000014894387587182088
-5 4 1 1 -5.000236505454649e-6 7.12712652770368e-6
-5 4 1 2 0.000017796963093196743 -5.96703880662602e-8
-5 4 2 1 7.12066499770077e-6 -2.615517344448962e-9
-5 4 2 2 5.007530041561792e-6 7.342558314724617e-6
-5 5 1 1 1.3616272495571812e-9 -4.72928670216742e-10
-5 5 1 2 0.00001532590845556667 -2.7049314747598764e-8
-5 5 2 1 7.84537570025766e-6 -6.117381326145549e-8
-5 5 2 2 -1.358389606406374e-9 -5.247657197698279e-10
-5 6 1 1 2.497833960039693e-6 -3.2549643581752687e-6
-5 6 1 2 7.150715515990642e-6 -1.433696513818216e-8
-5 6 2 1 5.09576902403499e-6 -1.0659178295036801e-7
-5 6 2 2 -2.5196763649582454e-6 -3.4076138687465292e-6
-5 7 1 1 2.008144969043552e-6 -3.517003625152255e-6
-5 7 1 2 2.0634627619298263e-6 -1.4611590234712876e-8
-5 7 2 1 2.1436149896637636e-6 -1.1058358764734833e-7
-5 7 2 2 -2.063433198802675e-6 -3.8107811719976307e-6
-5 8 1 1 8.56680446012621e-7 -2.5891516665250426e-6
-5 8 1 2 6.779855324189983e-8 -2.5211423798803294e-9
-5 8 2 1 4.0369669428363853e-7 -8.31004054321529e-8
-5 8 2 2 -9.429070422818513e-7 -2.981286076083383e-6
-5 9 1 1 1.6979447700508178e-7 -1.5612853007844233e-6
-5 9 1 2 -3.825488070501093e-7 9.590460269964643e-9
-5 9 2 1 -2.6854564053635886e-7 -5.242592226631849e-8
-5 9 2 2 -2.544064865217751e-7 -1.951917196849988e-6
-5 10 1 1 -6.243709272652702e-10 -8.530764940077794e-7
-5 10 1 2 -2.811896953513059e-7 3.241739991845761e-8
-5 10 2 1 -3.387049229008498e-7 -2.477700853233984e-8
-5 10 2 2 5.507497763041696e-10 -1.0278377143591614e-6
-4 -6 1 1 1.0120248465301728e-7 -6.965182159829486e-7
-4 -6 1 2 1.5145933708034056e-7 -1.2272284049124743e-7
-4 -6 2 1 -3.401276063650552e-7 -2.176277562637696e-8
-4 -6 2 2 -3.953984938981996e-7 -9.546637797071678e-7
-4 -5 1 1 1.7115712431208701e-7 -1.561140054353298e-6
-4 -5 1 2 1.1056894934193523e-7 -4.442390616759429e-8
-4 -5 2 1 -6.591703326413946e-7 1.1756592592726465e-9
-4 -5 2 2 -2.5568255382819797e-7 -1.952131946517365e-6
-4 -4 1 1 1.5503386838016358e-9 -3.0177721494601136e-6
-4 -4 1 2 5.4607917043458374e-8 -2.1585216144236424e-8
-4 -4 2 1 -6.850031899302106e-7 2.001275842357892e-8
-4 -4 2 2 -1.5271064335874868e-9 -3.4214333663399182e-6
-4 -3 1 1 -9.578175763612663e-7 -5.116162980381169e-6
-4 -3 1 2 4.528489126689355e-7 -1.985578803061835e-8
-4 -3 2 1 2.698910217860676e-7 5.296617138404381e-8
-4 -3 2 2 9.797744459999502e-7 -5.48164858735474e-6
-4 -2 1 1 -3.2138805214374703e-6 -7.26129087671713e-6
-4 -2 1 2 3.0398913998012145e-6 -3.556423602391809e-8
-4 -2 2 1 3.4850952042416706e-6 8.179834244796198e-8
-4 -2 2 2 3.231584850351198e-6 -7.59060069898712e-6
-4 -1 1 1 -5.000148367449073e-6 -7.128936221693961e-6
-4 -1 1 2 0.00001189075973478164 -6.21799971269213e-8
-4 -1 2 1 9.723967298339732e-6 8.339818169541996e-8
-4 -1 2 2 5.007436176819904e-6 -7.344387423204059e-6
-4 0 1 1 2.530445922297703e-11 -1.4593085062433936e-9
-4 0 1 2 0.000029275012380219883 -5.019186113305276e-8
-4 0 2 1 0.000015285880895355124 3.3404659213325705e-8
-4 0 2 2 -2.8869756381078522e-11 -1.4402856292207973e-9
-4 1 1 1 9.290756299713581e-6 0.00001615426780238325
-4 1 1 2 0.000029409454296974228 1.939604916389721e-9
-4 1 2 1 0.0000118262550603623 -1.565262034811295e-8
-4 1 2 2 -9.29259351914456e-6 0.00001639627619356973
-4 2 1 1 3.489098116329914e-17 0.000027442535844891593
-4 2 1 2 5.564012389154129e-6 -3.904246133841819e-9
-4 2 2 1 6.171661003760387e-6 4.268369889483311e-9
-4 2 2 2 3.781700942220316e-17 0.000027672289864472694
-4 3 1 1 -9.290756299710696e-6 0.000016154267802372646
-4 3 1 2 0.000029409422823216648 -4.234521956813065e-8
-4 3 2 1 0.00001182622512529813 3.193251734568322e-8
-4 3 2 2 9.292593519148525e-6 0.000016396276193560627
-4 4 1 1 -2.5304437142731305e-11 -1.4593084916083374e-9
-4 4 1 2 0.00002927503812128897 9.968108935464717e-9
-4 4 2 1 0.00001528591945574501 -1.23924144908631e-8
-4 4 2 2 2.8869774675986293e-11 -1.4402856112200297e-9
-4 5 1 1 5.000148367427924e-6 -7.1289362216867206e-6
-4 5 1 2 0.000011890831071081524 4.581143230381337e-8
-4 5 2 1 9.724076945604755e-6 -7.002987126946808e-8
-4 5 2 2 -5.007436176845217e-6 -7.344387423196657e-6
-4 6 1 1 3.2138805214089304e-6 -7.261290876746962e-6
-4 6 1 2 3.039936393644545e-6 3.1364389444617676e-8
-4 6 2 1 3.4852049560958594e-6 -7.700380182791053e-8
-4 6 2 2 -3.2315848503781456e-6 -7.590600699014802e-6
-4 7 1 1 9.57817576344928e-7 -5.116162980372913e-6
-4 7 1 2 4.5287572376471687e-7 1.922119781210648e-8
-4 7 2 1 2.699631182683806e-7 -5.25913551978179e-8
-4 7 2 2 -9.797744460136948e-7 -5.481648587342729e-6
-4 8 1 1 -1.5503386627610864e-9 -3.0177721494659763e-6
-4 8 1 2 5.46380250607258e-8 2.1504935632405064e-8
-4 8 2 1 -6.849752799702226e-7 -2.0951696800698707e-8
-4 8 2 2 1.5271064545152659e-9 -3.4214333663469147e-6
-4 9 1 1 -1.7115712429851006e-7 -1.5611400543526067e-6
-4 9 1 2 1.1063052910629289e-7 4.427022075942184e-8
-4 9 2 1 -6.591680886103703e-7 -2.080221807792118e-9
-4 9 2 2 2.5568255384114514e-7 -1.952131946519771e-6
-4 10 1 1 -1.012024846521546e-7 -6.965182159926482e-7
-4 10 1 2 1.5162831001363022e-7 1.2251412814880568e-7
-4 10 2 1 -3.4015704380698387e-7 2.1295782628435883e-8
-4 10 2 2 3.953984938966282e-7 -9.546637797168221e-7
-3 -7 1 1 2.5541674579358267e-7 -3.3143224924304917e-7
-3 -7 1 2 4.0645318616674464e-7 -3.005436601754753e-7
-3 -7 2 2 -8.149815276643798e-7 -7.415675750394032e-7
-3 -6 1 1 5.697706593295608e-7 -1.1844886504885086e-6
-3 -6 1 2 8.229553384165551e-7 -1.3915220402966476e-7
-3 -6 2 1 -2.687054197692561e-7 -4.8876853500770885e-8
-3 -6 2 2 -8.072890595555535e-7 -1.5363499429418959e-6
-3 -5 1 1 8.563457112345876e-7 -2.5892024805695803e-6
-3 -5 1 2 1.380302775275574e-6 -6.275202309678938e-8
-3 -5 2 1 -6.856140330693465e-7 -1.4403412371153438e-8
-3 -5 2 2 -9.425298014338543e-7 -2.981376134361621e-6
-3 -4 1 1 9.602383515248913e-7 -5.116313716740411e-6
-3 -4 1 2 2.0495641105352387e-6 -2.5759716776365428e-8
-3 -4 2 1 -1.066880075334578e-6 5.387125858141914e-9
-3 -4 2 2 -9.821756721423534e-7 -5.481778414354541e-6
-3 -3 1 1 2.4196254271379716e-9 -9.259836571716945e-6
-3 -3 1 2 3.026169898586613e-6 -1.4402336635317724e-8
-3 -3 2 1 -2.94012113748913e-7 2.9408951486639926e-8
-3 -3 2 2 -2.4169495673169073e-9 -9.58572285917799e-6
-3 -2 1 1 -3.872666770574415e-6 -0.00001458777356250419
-3 -2 1 2 6.188157556275345e-6 -4.609782726688539e-8
-3 -2 2 1 4.767499528198818e-6 6.026980315994684e-8
-3 -2 2 2 3.876401748426956e-6 -0.0000148952645211874
-3 -1 1 1 -9.290197323073958e-6 -0.00001615955774677098
-3 -1 1 2 0.000019932636232852984 -1.1764391129877826e-7
-3 -1 2 1 0.000017740492741427585 7.986148746106674e-8
-3 -1 2 2 9.29202928748801e-6 -0.000016401551821116072
-3 0 1 1 2.279363828798468e-9 -3.8470052462601184e-9
-3 0 1 2 0.00005340931144947838 -1.243228917535645e-7
-3 0 2 1 0.00002916829071417179 2.8921854108120075e-8
-3 0 2 2 -2.2819421369883e-9 -3.791880512669087e-9
-3 1 1 1 0.000011638774583382812 0.000039093231492442735
-3 1 1 2 0.000035496903558992 -4.273343695548385e-9
-3 1 2 1 0.000019845933408610377 3.505811612260039e-9
-3 1 2 2 -0.000011639033382697499 0.000039256836160763735
-3 2 1 1 -0.000011638774583399656 0.00003909323149249771
-3 2 1 2 0.00003549691766246043 -4.464404647367551e-8
-3 2 2 1 0.00001984592392344103 2.3863167473438693e-8
-3 2 2 2 0.000011639033382681336 0.00003925683616081954
-3 3 1 1 -2.2793638190178934e-9 -3.847005229719845e-9
-3 3 1 2 0.00005340939316339423 5.092272713417317e-8
-3 3 2 1 0.00002916831861536207 1.1155138635299798e-8
-3 3 2 2 2.2819421471416525e-9 -3.7918804927835135e-9
-3 4 1 1 9.290197323075366e-6 -0.000016159557746775023
-3 4 1 2 0.00001993277416287403 9.015552234432717e-8
-3 4 2 1 0.000017740592439065145 -5.5480904657186515e-8
-3 4 2 2 -9.292029287486673e-6 -0.000016401551821120395
-3 5 1 1 3.872666770553896e-6 -0.000014587773562514356
-3 5 1 2 6.188214926187721e-6 3.753815817668916e-8
-3 5 2 1 4.767576333980045e-6 -5.370338298809252e-8
-3 5 2 2 -3.876401748448433e-6 -0.000014895264521199712
-3 6 1 1 -2.419625431690282e-9 -9.259836571724697e-6
-3 6 1 2 3.026187737029008e-6 1.022131640043986e-8
-3 6 2 1 -2.9397257557657787e-7 -2.9800878598757397e-8
-3 6 2 2 2.416949561662324e-9 -9.585722859183747e-6
-3 7 1 1 -9.602383515378698e-7 -5.116313716749298e-6
-3 7 1 2 2.049598689660753e-6 2.293529779633353e-8
-3 7 2 1 -1.0668716590786202e-6 -6.847072457320981e-9
-3 7 2 2 9.821756721276751e-7 -5.481778414363919e-6
-3 8 1 1 -8.563457112269996e-7 -2.5892024805623607e-6
-3 8 1 2 1.38038853012744e-6 6.08522854828821e-8
-3 8 2 1 -6.85632931686285e-7 1.3463614280198813e-8
-3 8 2 2 9.425298014384735e-7 -2.9813761343584732e-6
-3 9 1 1 -5.697706593301082e-7 -1.1844886504729628e-6
-3 9 1 2 8.231465057981801e-7 1.380197796086033e-7
-3 9 2 1 -2.687723330056905e-7 4.850824151674292e-8
-3 9 2 2 8.072890595544673e-7 -1.5363499429264068e-6
-3 10 1 1 -2.554167458126981e-7 -3.314322492268885e-7
-3 10 1 2 4.0686644732979817e-7 2.9998415492405196e-7
-3 10 2 2 8.149815276448761e-7 -7.415675750207544e-7
-2 -7 1 1 5.704825144755307e-7 -6.332402743020167e-7
-2 -7 1 2 1.0396789702496957e-6 -3.0091254124344915e-7
-2 -7 2 1 3.148671224736193e-7 -1.6439233613809507e-7
-2 -7 2 2 -9.001010678841217e-7 -9.237116139762184e-7
-2 -6 1 1 1.1295453161983728e-6 -1.6351951570139902e-6
-2 -6 1 2 2.1538887903755774e-6 -1.4186992341905846e-7
-2 -6 2 1 4.042260636700782e-7 -7.904290566928983e-8
-2 -6 2 2 -1.2718690356817892e-6 -1.890318975245051e-6
-2 -5 1 1 2.006020910119252e-6 -3.5170595636071982e-6
-2 -5 1 2 4.0522608933826646e-6 -7.138175814997625e-8
-2 -5 2 1 2.687010101000366e-7 -4.321637118434579e-8
-2 -5 2 2 -2.061293877000543e-6 -3.8107361626779697e-6
-2 -4 1 1 3.21264288159208e-6 -7.261219858162361e-6
-2 -4 1 2 7.1470452957973875e-6 -2.1860575462478275e-8
-2 -4 2 1 -2.9858813988251733e-7 -1.0010775096901681e-8
-2 -4 2 2 -3.2303430472745782e-6 -7.590496049901763e-6
-2 -3 1 1 3.875839404452162e-6 -0.000014589222898878381
-2 -3 1 2 0.000011871948418345594 8.398063940052475e-9
-2 -3 2 1 -5.761800629110538e-7 1.6885524181326358e-8
-2 -3 2 2 -3.87957612822337e-6 -0.00001489670979172648
